source_url	top1prediction	correct	translation_missed	top1_score	min_score	en_src_len	en_source_vocab_len	col_len	col_vocab_len
http://www.inst.at/kulturen/konf2002/workshop_gleiche/gleiche_campagner_e.htm	http://www.inst.at/kulturen/konf2002/workshop_gleiche/gleiche_campagner_f.htm	False	maybe?	-3345.767	-3875.264591	444	254	773316	37015
http://www.inst.at/kulturen/konf2002/workshop_sprachen/sprachen_buerger_e.htm	http://www.inst.at/kulturen/konf2002/workshop_sprachen/sprachen_buerger_f.htm	False	maybe?	-2392.582	-2669.862516	318	179	773316	37015
http://www.inst.at/kulturen/konf2002/workshop_kulturprozesse/kulturprozesse_schinina_e.htm	http://www.inst.at/kulturen/konf2002/workshop_kulturprozesse/kulturprozesse_schinina_f.htm	False	maybe?	-3001.055	-3417.972283	409	220	773316	37015
http://www.inst.at/kulturen/konf2002/workshop_transdifferenz/transdifferenz_gruber_e.htm	http://www.inst.at/kulturen/konf2002/workshop_transdifferenz/transdifferenz_gruber_f.htm	False	maybe?	-3390.945	-3767.329906	435	238	773316	37015
http://www.inst.at/kulturen/konf2002/workshop_transdifferenz/transdifferenz_e.htm	http://www.inst.at/kulturen/konf2002/workshop_transdifferenz/transdifferenz_f.htm	False	maybe?	-819.710	-958.103039	90	65	773316	37015
http://www.inst.at/kulturen/konf2002/workshop_denkfiguren/denkfiguren_barthez.htm	http://www.inst.at/kulturen/konf2002/workshop_denkfiguren/denkfiguren_barthez_f.htm	False	maybe?	-2503.583	-2792.349919	303	196	773316	37015
http://www.inst.at/kulturen/unesco/strategy_english.html	http://www.inst.at/kulturen/unesco/strategy_francais.html	False	maybe?	-72453.447	-79640.537467	8560	2845	773316	37015
http://www.inst.at/kulturen/2003/11friedenskultur/sektion_festic_boltho.htm	http://www.inst.at/kulturen/2003/11friedenskultur/sektion_festic_boltho_f.htm	False	maybe?	-5182.827	-6135.940513	735	371	773316	37015
http://www.inst.at/kulturen/2003/03kulturprozesse/sektion_borsdorf_e.htm	http://www.inst.at/kulturen/2003/03kulturprozesse/sektion_borsdorf_f.htm	False	maybe?	-5313.396	-6341.582019	693	375	773316	37015
http://www.inst.at/kulturen/2003/01methoden/sektion_mosidze_e.htm	http://www.inst.at/kulturen/2003/01methoden/sektion_mosidze_f.htm	False	maybe?	-5467.282	-6354.953527	728	337	773316	37015
http://www.inst.at/kulturen/2003/01methoden/sektion_patillo_e.htm	http://www.inst.at/kulturen/2003/01methoden/sektion_patillo_f.htm	False	maybe?	-1635.789	-1882.738425	217	137	773316	37015
http://www.inst.at/kulturen/2003/01methoden/sektion_bhatti_e.htm	http://www.inst.at/kulturen/2003/01methoden/sektion_bhatti_f.htm	False	maybe?	-3286.764	-3872.710128	397	258	773316	37015
http://www.inst.at/kulturen/2003/05literaturen/sektion_yim_e.htm	http://www.inst.at/kulturen/2003/05literaturen/sektion_yim_f.htm	False	maybe?	-9705.934	-10949.151985	1264	621	773316	37015
http://www.inst.at/kulturen/2003/05literaturen/sektion_weyers_e.htm	http://www.inst.at/kulturen/2003/05literaturen/sektion_weyers_f.htm	False	maybe?	-2672.862	-3092.554562	357	183	773316	37015
http://www.inst.at/kulturen/2003/05literaturen/sektion_schinina_e.htm	http://www.inst.at/kulturen/2003/05literaturen/sektion_schinina_f.htm	False	maybe?	-2887.148	-3429.596279	366	209	773316	37015
http://www.inst.at/kulturen/2003/05literaturen/sektion_hornpeter_e.htm	http://www.inst.at/kulturen/2003/05literaturen/sektion_hornpeter_f.htm	False	maybe?	-2475.029	-2844.414167	289	192	773316	37015
http://www.inst.at/kulturen/2003/06sprachen/sektion_langbehn_e.htm	http://www.inst.at/kulturen/2003/06sprachen/sektion_langbehn_f.htm	False	maybe?	-2179.883	-2576.439087	311	167	773316	37015
http://www.inst.at/kulturen/2003/06sprachen/sektion_barthez_e.htm	http://www.inst.at/kulturen/2003/06sprachen/sektion_barthez_f.htm	False	maybe?	-1443.130	-1651.501181	187	122	773316	37015
http://www.inst.at/kulturen/2003/04transnationales/sektion_wolf_e.htm	http://www.inst.at/kulturen/2003/04transnationales/sektion_wolf_f.htm	False	maybe?	-1388.866	-1589.024855	188	102	773316	37015
http://www.inst.at/kulturen/2003/04transnationales/sektion_seeba_e.htm	http://www.inst.at/kulturen/2003/04transnationales/sektion_seeba_f.htm	False	maybe?	-3130.239	-3608.947653	449	228	773316	37015
http://www.inst.at/kulturen/2003/04transnationales/sektion_kreutzer_e.htm	http://www.inst.at/kulturen/2003/04transnationales/sektion_kreutzer_f.htm	False	maybe?	-5094.639	-5739.868885	652	331	773316	37015
http://www.inst.at/kulturen/2003/07uebersetzungen/sektion_hadjiev_e.htm	http://www.inst.at/kulturen/2003/07uebersetzungen/sektion_hadjiev_f.htm	False	maybe?	-2285.973	-2704.799699	331	177	773316	37015
http://www.inst.at/kulturen/2003/08paedagogik/sektion_binder_e.htm	http://www.inst.at/kulturen/2003/08paedagogik/sektion_binder_f.htm	False	maybe?	-5324.370	-6310.578093	669	373	773316	37015
http://www.inst.at/termine/2005-programmkontext_eng.htm	http://www.inst.at/termine/2005-programmkontext_fr.htm	False	maybe?	-3159.154	-3589.605132	411	252	773316	37015
http://www.inst.at/trans/trans_cdthemen_eng.htm	http://www.inst.at/trans/trans_cdthemen_fra.htm	False	maybe?	-28383.525	-31325.567481	3459	1424	773316	37015
http://www.inst.at/trans/15Nr/plenum/arlt15EN.htm	http://www.inst.at/trans/15Nr/plenum/arlt15FR.htm	False	maybe?	-8861.774	-9936.232711	1193	528	773316	37015
http://www.inst.at/trans/15Nr/plenum/stenou15EN.htm	http://www.inst.at/trans/15Nr/plenum/stenou15FR.htm	False	maybe?	-10215.827	-11403.797949	1360	607	773316	37015
http://www.inst.at/trans/15Nr/plenum/chomsky15EN.htm	http://www.inst.at/trans/15Nr/plenum/chomsky15FR.htm	False	maybe?	-11065.082	-12638.970212	1396	646	773316	37015
http://www.inst.at/trans/15Nr/plenum/busek15EN.htm	http://www.inst.at/trans/15Nr/plenum/busek15FR.htm	False	maybe?	-17625.318	-19725.094663	2297	978	773316	37015
http://www.inst.at/trans/15Nr/plenum/horn15EN.htm	http://www.inst.at/trans/15Nr/plenum/horn15FR.htm	False	maybe?	-15168.268	-16954.426242	2005	827	773316	37015
http://www.inst.at/trans/15Nr/plenum/pelinka15EN.htm	http://www.inst.at/trans/15Nr/plenum/pelinka15FR.htm	False	maybe?	-6647.937	-7788.650797	893	375	773316	37015
http://www.inst.at/trans/15Nr/plenum/dor15EN.htm	http://www.inst.at/trans/15Nr/plenum/dor15FR.htm	False	maybe?	-10757.299	-12194.696553	1394	628	773316	37015
http://www.inst.at/trans/15Nr/plenum/rabinovici15EN.htm	http://www.inst.at/trans/15Nr/plenum/rabinovici15FR.htm	False	maybe?	-14226.648	-15971.630440	1809	816	773316	37015
http://www.inst.at/trans/15Nr/plenum/rapoportl15EN.htm	http://www.inst.at/trans/15Nr/plenum/rapoportl15FR.htm	False	maybe?	-6273.542	-7231.588777	838	393	773316	37015
http://www.inst.at/trans/15Nr/plenum/mailath15EN.htm	http://www.inst.at/trans/15Nr/plenum/mailath15FR.htm	False	maybe?	-9927.950	-11226.627609	1322	594	773316	37015
http://www.inst.at/trans/15Nr/plenum/winkler15EN.htm	http://www.inst.at/trans/15Nr/plenum/winkler15FR.htm	False	maybe?	-13016.917	-15161.942668	1819	677	773316	37015
http://www.inst.at/trans/15Nr/plenum/bernal15EN.htm	http://www.inst.at/trans/15Nr/plenum/bernal15FR.htm	False	maybe?	-16810.045	-19587.396316	2248	926	773316	37015
http://www.inst.at/studies/s_0801_e.htm	http://www.inst.at/studies/s_0801_f.htm	False	maybe?	-11968.064	-13267.428164	1507	718	773316	37015
http://www.inst.at/studies/s_0901_e.htm	http://www.inst.at/studies/s_0901_f.htm	False	maybe?	-37882.741	-41377.786576	4236	1886	773316	37015
http://www.inst.at/studies/s_1001_e.htm	http://www.inst.at/studies/s_1001_f.htm	False	maybe?	-11279.128	-12790.277968	1560	624	773316	37015
http://www.inst.at/studies/s_0401_e.htm	http://www.inst.at/studies/s_0401_f.htm	False	maybe?	-6258.855	-7065.303326	751	415	773316	37015
http://www.inst.at/studies/l_05_e.htm	http://www.inst.at/studies/l_05_f.htm	False	maybe?	-13033.549	-14404.633500	1654	734	773316	37015
http://www.inst.at/studies/s_0101_e.htm	http://www.inst.at/studies/s_0101_f.htm	False	maybe?	-15947.842	-17676.431844	1954	862	773316	37015
http://www.inst.at/studies/s_0202_e.htm	http://www.inst.at/studies/s_0202_f.htm	False	maybe?	-7608.564	-8958.287552	1021	485	773316	37015
http://www.inst.at/studies/s_1003_e.htm	http://www.inst.at/studies/s_1003_f.htm	False	maybe?	-18746.249	-21132.810803	2283	1076	773316	37015
http://www.inst.at/studies/s_0501_e.htm	http://www.inst.at/studies/s_0501_f.htm	False	maybe?	-19506.284	-22140.863493	2569	1050	773316	37015
http://www.inst.at/studies/s_0903_e.htm	http://www.inst.at/studies/s_0903_f.htm	False	maybe?	-19033.426	-20970.863649	2281	993	773316	37015
http://www.inst.at/studies/s_0301_e.htm	http://www.inst.at/studies/s_0301_f.htm	False	maybe?	-14837.844	-16825.906682	2009	770	773316	37015
http://www.inst.at/studies/s_0602_e.htm	http://www.inst.at/studies/s_0602_f.htm	False	maybe?	-18410.005	-20926.180475	2374	925	773316	37015
http://www.inst.at/studies/s_0303_e.htm	http://www.inst.at/studies/s_0303_f.htm	False	maybe?	-15630.534	-18070.578149	2120	796	773316	37015
http://www.inst.at/studies/s_1006_e.htm	http://www.inst.at/studies/s_1006_f.htm	False	maybe?	-18569.458	-21361.882271	2604	916	773316	37015
http://www.inst.at/studies/s_0603_e.htm	http://www.inst.at/studies/s_0603_f.htm	False	maybe?	-12168.263	-13699.304462	1550	651	773316	37015
http://www.inst.at/studies/l_04_e.htm	http://www.inst.at/studies/l_04_f.htm	False	maybe?	-21671.998	-23914.604282	2708	1207	773316	37015
http://www.inst.at/ausstellung/kultbeg_e.htm	http://www.inst.at/ausstellung/kultbeg_f.htm	False	maybe?	-5665.725	-6400.073793	735	384	773316	37015
http://www.inst.at/vunw/reproductions.htm	http://www.inst.at/vunw/reproductions_fr.htm	False	maybe?	-4465.256	-5036.702985	605	334	773316	37015
http://www.krn.org/en/59.aspx	http://www.krn.org/fr/59.aspx	False	maybe?	-7552.098	-8127.535130	996	435	183557	7389
http://www.krn.org/en/20.aspx	http://www.krn.org/fr/20.aspx	False	maybe?	-25805.316	-27444.003381	3151	1235	183557	7389
http://www.krn.org/en/33.aspx	http://www.krn.org/fr/33.aspx	False	maybe?	-20706.760	-22281.362330	2711	926	183557	7389
http://www.krn.org/en/52.aspx	http://www.krn.org/fr/52.aspx	False	maybe?	-6186.431	-6640.909097	789	425	183557	7389
http://www.krn.org/en/32.aspx	http://www.krn.org/fr/32.aspx	False	maybe?	-6473.164	-6956.095547	845	417	183557	7389
http://www.krn.org/en/29.aspx	http://www.krn.org/fr/29.aspx	False	maybe?	-16238.834	-17446.207590	2127	828	183557	7389
http://www.krn.org/en/51.aspx	http://www.krn.org/fr/51.aspx	False	maybe?	-7139.565	-7605.464789	896	471	183557	7389
http://www.krn.org/en/4.aspx	http://www.krn.org/fr/4.aspx	False	maybe?	-58393.126	-62714.511603	7541	2056	183557	7389
http://www.krn.org/en/14.aspx	http://www.krn.org/fr/14.aspx	False	maybe?	-14722.593	-15742.511014	1900	776	183557	7389
http://www.krn.org/en/2.aspx	http://www.krn.org/fr/2.aspx	False	maybe?	-98175.352	-105102.156817	12638	3059	183557	7389
http://www.krn.org/en/27.aspx	http://www.krn.org/fr/27.aspx	False	maybe?	-20544.023	-21968.337180	2588	981	183557	7389
http://www.krn.org/en/56.aspx	http://www.krn.org/fr/56.aspx	False	maybe?	-8485.828	-9153.891373	1076	522	183557	7389
http://www.krn.org/en/6.aspx	http://www.krn.org/fr/6.aspx	False	maybe?	-51481.404	-55044.821258	6582	1859	183557	7389
http://www.krn.org/en/66.aspx	http://www.krn.org/fr/66.aspx	False	maybe?	-4418.990	-4742.514117	562	297	183557	7389
http://www.krn.org/en/103.aspx	http://www.krn.org/fr/103.aspx	False	maybe?	-493.336	-540.212455	62	43	183557	7389
http://www.krn.org/en/13.aspx	http://www.krn.org/fr/13.aspx	False	maybe?	-14492.452	-15532.549230	1874	776	183557	7389
http://www.krn.org/en/76.aspx	http://www.krn.org/fr/76.aspx	False	maybe?	-4419.008	-4782.063433	579	316	183557	7389
http://www.krn.org/en/7.aspx	http://www.krn.org/fr/7.aspx	False	maybe?	-57016.875	-61013.064430	7276	2044	183557	7389
http://www.krn.org/en/57.aspx	http://www.krn.org/fr/57.aspx	False	maybe?	-9934.213	-10745.228688	1340	543	183557	7389
http://www.krn.org/en/3.aspx	http://www.krn.org/fr/3.aspx	False	maybe?	-58327.576	-62260.828844	7486	2049	183557	7389
http://www.krn.org/en/62.aspx	http://www.krn.org/fr/62.aspx	False	maybe?	-3101.957	-3322.844205	399	213	183557	7389
http://www.krn.org/en/16.aspx	http://www.krn.org/fr/16.aspx	False	maybe?	-30902.365	-33045.372830	4025	1340	183557	7389
http://www.krn.org/en/110.aspx	http://www.krn.org/fr/110.aspx	False	maybe?	-760.030	-861.598406	100	72	183557	7389
http://www.krn.org/en/21.aspx	http://www.krn.org/fr/21.aspx	False	maybe?	-21376.725	-22871.062370	2740	1044	183557	7389
http://www.krn.org/en/17.aspx	http://www.krn.org/fr/17.aspx	False	maybe?	-28111.603	-29998.707776	3569	1244	183557	7389
http://www.krn.org/en/43.aspx	http://www.krn.org/fr/43.aspx	False	maybe?	-15572.311	-16703.332451	2013	808	183557	7389
http://www.krn.org/en/65.aspx	http://www.krn.org/fr/65.aspx	False	maybe?	-4865.236	-5259.061947	642	318	183557	7389
http://www.krn.org/en/83.aspx	http://www.krn.org/fr/83.aspx	False	maybe?	-3557.489	-3837.075516	455	253	183557	7389
http://www.krn.org/en/47.aspx	http://www.krn.org/fr/47.aspx	False	maybe?	-9372.678	-10160.818297	1262	511	183557	7389
http://www.krn.org/en/44.aspx	http://www.krn.org/fr/44.aspx	False	maybe?	-6729.191	-7194.317242	844	463	183557	7389
http://www.krn.org/en/36.aspx	http://www.krn.org/fr/36.aspx	False	maybe?	-13857.194	-14845.061044	1776	748	183557	7389
http://www.krn.org/en/42.aspx	http://www.krn.org/fr/42.aspx	False	maybe?	-14182.635	-15182.460145	1856	725	183557	7389
http://www.krn.org/en/68.aspx	http://www.krn.org/fr/68.aspx	False	maybe?	-6478.428	-6928.274119	811	430	183557	7389
http://www.krn.org/en/22.aspx	http://www.krn.org/fr/22.aspx	False	maybe?	-21524.557	-23031.765435	2799	1033	183557	7389
http://www.krn.org/en/11.aspx	http://www.krn.org/fr/11.aspx	False	maybe?	-33386.810	-35662.757974	4243	1314	183557	7389
http://www.krn.org/en/49.aspx	http://www.krn.org/fr/49.aspx	False	maybe?	-5821.134	-6302.834535	757	334	183557	7389
http://www.krn.org/en/35.aspx	http://www.krn.org/fr/35.aspx	False	maybe?	-12653.287	-13562.238913	1648	690	183557	7389
http://www.krn.org/en/67.aspx	http://www.krn.org/fr/67.aspx	False	maybe?	-6126.517	-6537.817644	778	394	183557	7389
http://www.krn.org/en/31.aspx	http://www.krn.org/fr/31.aspx	False	maybe?	-8955.276	-9666.477652	1171	533	183557	7389
http://www.krn.org/en/24.aspx	http://www.krn.org/fr/24.aspx	False	maybe?	-20940.956	-22537.229194	2781	931	183557	7389
http://www.krn.org/en/50.aspx	http://www.krn.org/fr/50.aspx	False	maybe?	-7081.876	-7602.496625	899	474	183557	7389
http://www.krn.org/en/40.aspx	http://www.krn.org/fr/40.aspx	False	maybe?	-21189.612	-22697.680893	2759	992	183557	7389
http://www.krn.org/en/30.aspx	http://www.krn.org/fr/30.aspx	False	maybe?	-13571.195	-14688.102107	1827	683	183557	7389
http://www.krn.org/en/87.aspx	http://www.krn.org/fr/87.aspx	False	maybe?	-1676.697	-1829.221713	215	136	183557	7389
http://www.krn.org/en/15.aspx	http://www.krn.org/fr/15.aspx	False	maybe?	-13317.392	-14165.998320	1623	761	183557	7389
http://www.krn.org/en/25.aspx	http://www.krn.org/fr/25.aspx	False	maybe?	-15607.479	-16817.799268	2048	834	183557	7389
http://www.krn.org/en/5.aspx	http://www.krn.org/fr/5.aspx	False	maybe?	-46322.729	-49554.605369	5951	1658	183557	7389
http://www.krn.org/en/37.aspx	http://www.krn.org/fr/37.aspx	False	maybe?	-18270.744	-19597.995166	2283	967	183557	7389
http://www.krn.org/en/34.aspx	http://www.krn.org/fr/34.aspx	False	maybe?	-14871.720	-15948.253980	1924	762	183557	7389
http://www.krn.org/en/38.aspx	http://www.krn.org/fr/38.aspx	False	maybe?	-14515.193	-15431.897420	1780	831	183557	7389
http://www.krn.org/en/61.aspx	http://www.krn.org/fr/61.aspx	False	maybe?	-3756.152	-4019.574299	480	241	183557	7389
http://www.krn.org/en/10.aspx	http://www.krn.org/fr/10.aspx	False	maybe?	-30084.532	-32102.793755	3862	1268	183557	7389
http://www.krn.org/en/41.aspx	http://www.krn.org/fr/41.aspx	False	maybe?	-14038.159	-15011.972309	1810	750	183557	7389
http://www.krn.org/en/64.aspx	http://www.krn.org/fr/64.aspx	False	maybe?	-4507.066	-4853.613619	602	290	183557	7389
http://www.krn.org/en/48.aspx	http://www.krn.org/fr/48.aspx	False	maybe?	-9392.848	-10116.408116	1245	502	183557	7389
http://www.krn.org/en/12.aspx	http://www.krn.org/fr/12.aspx	False	maybe?	-32631.273	-35059.094806	4067	1357	183557	7389
http://www.krn.org/en/8.aspx	http://www.krn.org/fr/8.aspx	False	maybe?	-20724.802	-22205.173849	2691	943	183557	7389
http://www.krn.org/en/71.aspx	http://www.krn.org/fr/71.aspx	False	maybe?	-4249.642	-4577.029876	529	292	183557	7389
http://www.krn.org/en/72.aspx	http://www.krn.org/fr/72.aspx	False	maybe?	-5335.132	-5716.079978	671	353	183557	7389
http://www.krn.org/en/19.aspx	http://www.krn.org/fr/19.aspx	False	maybe?	-18018.752	-19326.319968	2274	901	183557	7389
http://www.krn.org/en/39.aspx	http://www.krn.org/fr/39.aspx	False	maybe?	-20394.056	-21757.489171	2616	956	183557	7389
http://www.krn.org/en/28.aspx	http://www.krn.org/fr/28.aspx	False	maybe?	-24796.439	-26614.045924	3202	1090	183557	7389
http://www.krn.org/en/70.aspx	http://www.krn.org/fr/70.aspx	False	maybe?	-4275.565	-4627.930559	571	321	183557	7389
http://www.krn.org/en/9.aspx	http://www.krn.org/fr/9.aspx	False	maybe?	-40428.937	-43467.610162	5303	1535	183557	7389
http://www.krn.org/en/18.aspx	http://www.krn.org/fr/18.aspx	False	maybe?	-28452.469	-30646.836969	3616	1275	183557	7389
http://www.krn.org/en/23.aspx	http://www.krn.org/fr/23.aspx	False	maybe?	-18872.271	-20124.575341	2395	947	183557	7389
http://www.krn.org/en/58.aspx	http://www.krn.org/fr/58.aspx	False	maybe?	-7696.245	-8316.845180	1010	430	183557	7389
http://www.lameca.org/dossiers/ethnomusicologie/pages/davis1_eng_2003.htm	http://www.lameca.org/dossiers/ethnomusicologie/pages/davis1_fr_2003.htm	False	maybe?	-14489.794	-16467.424806	1794	786	881214	42599
http://www.lameca.org/dossiers/ethnomusicologie/pages/davis2_eng_2003.htm	http://www.lameca.org/dossiers/ethnomusicologie/pages/davis2_fr_2003.htm	False	maybe?	-25578.918	-28598.637776	3136	1331	881214	42599
http://www.lameca.org/dossiers/ethnomusicologie/pages/rodriguez_eng_2005.htm	http://www.lameca.org/dossiers/ethnomusicologie/pages/rodriguez_fr_2005.htm	False	maybe?	-16560.349	-19100.422037	2222	822	881214	42599
http://www.lameca.org/dossiers/gwoka/vupar/musiciens/mathurin_eng.html	http://www.lameca.org/dossiers/gwoka/vupar/musiciens/mathurin.html	False	maybe?	-63295.400	-72039.491006	7964	2192	881214	42599
http://www.lameca.org/dossiers/gwoka/references/glossaire/glossaire_eng.html	http://www.lameca.org/dossiers/gwoka/references/glossaire/glossaire.html	False	maybe?	-33792.851	-37041.251533	3968	1667	881214	42599
http://www.lameca.org/dossiers/gwoka/musique/rythmes/rythm_graj_eng.html	http://www.lameca.org/dossiers/gwoka/musique/rythmes/rythm_graj.html	False	maybe?	-4653.337	-5325.672304	588	301	881214	42599
http://www.luontoportti.com/suomi/en/kalat/arctic-char	http://www.luontoportti.com/suomi/fr/kalat/omble-chevalier	False	maybe?	-4686.146	-5234.111414	521	331	860972	11547
http://www.luontoportti.com/suomi/en/kalat/burbot	http://www.luontoportti.com/suomi/fr/kalat/lotte	False	maybe?	-3094.207	-3444.310485	343	252	860972	11547
http://www.luontoportti.com/suomi/en/linnut/sparrowhawk	http://www.luontoportti.com/suomi/fr/linnut/epervier-deurope	False	maybe?	-4721.630	-5133.625394	501	339	860972	11547
http://www.luontoportti.com/suomi/en/linnut/pink-footed-goose	http://www.luontoportti.com/suomi/fr/linnut/oie-a-bec-court	False	maybe?	-4417.647	-4719.674356	451	287	860972	11547
http://www.luontoportti.com/suomi/en/linnut/greater-white-fronted-goose	http://www.luontoportti.com/suomi/fr/linnut/oie-rieuse	False	maybe?	-4665.136	-5026.767486	480	307	860972	11547
http://www.luontoportti.com/suomi/en/linnut/hen-harrier	http://www.luontoportti.com/suomi/fr/linnut/busard-saint-marin	False	maybe?	-4732.025	-5147.425950	505	324	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/oxlip	http://www.luontoportti.com/suomi/fr/kukkakasvit/primevere-elevee	False	maybe?	-4504.914	-4837.894102	475	306	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/dwarf-cornel	http://www.luontoportti.com/suomi/fr/kukkakasvit/petite-centauree	False	maybe?	-5406.941	-5701.053497	581	355	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/spotted-cats-ear	http://www.luontoportti.com/suomi/fr/kukkakasvit/grande-berle	False	maybe?	-6269.113	-6555.327173	627	417	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/arrowhead	http://www.luontoportti.com/suomi/fr/kukkakasvit/sagittaire-a-feuilles-en-fleche	False	maybe?	-3637.816	-4015.185434	406	265	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/purple-loosestrife	http://www.luontoportti.com/suomi/fr/kukkakasvit/barbe-de-bouc	False	maybe?	-6689.976	-7066.785711	720	430	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/white-water-lily	http://www.luontoportti.com/suomi/fr/kukkakasvit/nenuphar-blanc	False	maybe?	-3593.550	-3976.717337	409	268	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/pasque-flower	http://www.luontoportti.com/suomi/fr/kukkakasvit/anemone-pulsatille	False	maybe?	-6356.945	-6792.831353	650	398	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/pale-persicaria	http://www.luontoportti.com/suomi/fr/kukkakasvit/renouee-a-feuilles-de-patience	False	maybe?	-4047.981	-4337.455705	416	285	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/great-spearwort	http://www.luontoportti.com/suomi/fr/kukkakasvit/potentille-dressee	True	maybe?	-6386.936	-6665.247905	628	389	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/salt-bartsia	http://www.luontoportti.com/suomi/fr/kukkakasvit/odontites-litoralis	False	maybe?	-5493.778	-5898.697331	582	363	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/alpine-sweetgrasses	http://www.luontoportti.com/suomi/fr/kukkakasvit/eperviere-alpine	False	maybe?	-6241.642	-6687.439402	646	408	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/vipers-bugloss	http://www.luontoportti.com/suomi/fr/kukkakasvit/buglosse-officinale	True	maybe?	-5863.452	-6116.793918	579	392	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/curled-dock	http://www.luontoportti.com/suomi/fr/kukkakasvit/oseille-crepue	False	maybe?	-4593.315	-4952.484024	476	312	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/common-cow-wheat	http://www.luontoportti.com/suomi/fr/kukkakasvit/melampyre-des-pres	False	maybe?	-4539.755	-4816.499411	480	309	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/creeping-ladys-tresses	http://www.luontoportti.com/suomi/fr/kukkakasvit/goodyere-rampante	False	maybe?	-5969.735	-6355.744460	623	396	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/madwort	http://www.luontoportti.com/suomi/fr/kukkakasvit/rapette-couchee	False	maybe?	-5421.883	-5824.744726	558	367	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/eastern-pasque-flower	http://www.luontoportti.com/suomi/fr/kukkakasvit/pulsatille-des-pres	False	maybe?	-7258.041	-7676.199432	743	438	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/small-bedstraw	http://www.luontoportti.com/suomi/fr/kukkakasvit/gaillet-trifide	False	maybe?	-4743.771	-4988.799210	482	311	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/small-pasque-flower	http://www.luontoportti.com/suomi/fr/kukkakasvit/pulsatille-des-pres	False	maybe?	-6955.355	-7454.655960	712	426	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/rock-speedwell	http://www.luontoportti.com/suomi/fr/kukkakasvit/veronique-buissonnante	False	maybe?	-5631.108	-6047.672500	593	352	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/lapland-lousewort	http://www.luontoportti.com/suomi/fr/kukkakasvit/pediculaire-de-laponie	False	maybe?	-5232.153	-5716.103249	556	356	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/greater-meadow-rue	http://www.luontoportti.com/suomi/fr/kukkakasvit/grande-berle	False	maybe?	-6233.409	-6548.633375	635	399	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/spring-pasque-flower	http://www.luontoportti.com/suomi/fr/kukkakasvit/anemone-de-printemps	False	maybe?	-7143.780	-7541.720780	731	442	860972	11547
http://www.luontoportti.com/suomi/en/kukkakasvit/clustered-bellflower	http://www.luontoportti.com/suomi/fr/kukkakasvit/consoude-herissee	False	maybe?	-4728.449	-4966.105300	473	312	860972	11547
http://www.nato.int/kosovo/repo2000/backgrou.htm	http://www.nato.int/kosovo/repo2000/backgr-fr.htm	False	maybe?	-12608.114	-14167.431086	1577	707	10101944	46516
http://www.nato.int/kosovo/repo2000/assessin.htm	http://www.nato.int/kosovo/repo2000/assessin-fr.htm	False	maybe?	-10857.105	-12025.126569	1333	640	10101944	46516
http://www.nato.int/cps/en/natolive/official_texts_63654.htm	http://www.nato.int/cps/fr/natolive/official_texts_63654.htm	False	maybe?	-135946.023	-149874.052807	16987	3932	10101944	46516
http://www.nato.int/cps/en/natolive/topics_48815.htm	http://www.nato.int/cps/en/natohq/topics_48815.htm?selectedLocale=fr	False	maybe?	-24922.644	-28643.042947	2912	1115	10101944	46516
http://www.nato.int/docu/review/1998/9804-toc.htm	http://www.nato.int/docu/revue/1998/9804-toc.htm	False	maybe?	-9665.276	-10725.066314	1174	613	10101944	46516
http://www.nato.int/docu/speech/2000/s000508a.htm	http://www.nato.int/docu/speech/2000/s000508f.htm	False	maybe?	-18408.885	-20795.032323	2320	905	10101944	46516
http://www.nato.int/docu/review/2002/issue2/english/art3.html	http://www.nato.int/docu/review/2002/issue2/french/art3.html	False	maybe?	-20427.266	-23207.328095	2675	1019	10101944	46516
http://www.nato.int/docu/review/2006/issue1/english/debate.html	http://www.nato.int/docu/review/2006/issue1/french/debate.html	False	maybe?	-30612.423	-35879.435611	3955	1310	10101944	46516
